Building,Period_Type,Hour,Avg_Electricity_kWh,Campus_Wifi_Load,Wastage_Index
Dept_1,Normal,23,44.77887218045113,1367.3745112781955,0.03272413495821644
Dept_1,Post-Exam,0,4.042857142857143,36.85142857142857,0.10680857487922706
Dept_1,Post-Exam,1,4.146428571428571,38.412142857142854,0.10520687967812677
Dept_1,Post-Exam,2,3.7600000000000002,36.63357142857143,0.09991079393398751
Dept_1,Post-Exam,3,4.032142857142857,37.06428571428571,0.10592981797710639
Dept_1,Post-Exam,4,4.2542857142857144,35.22071428571429,0.11745449525725217
Dept_1,Post-Exam,5,4.143571428571429,35.712857142857146,0.11286431378652866
Dept_1,Post-Exam,6,3.919285714285714,33.909285714285716,0.11227057884721624
Dept_1,Post-Exam,7,6.993571428571428,75.55071428571429,0.09135866978940198
Dept_1,Post-Exam,8,7.374285714285714,73.43928571428572,0.0990644341025764
Dept_1,Post-Exam,9,16.797142857142855,68.96857142857142,0.24006696884315407
Dept_1,Post-Exam,10,18.109285714285715,76.235,0.23446993868434926
Dept_1,Post-Exam,11,17.169999999999998,93.77357142857143,0.18116865009081795
Dept_1,Post-Exam,12,18.69,96.035,0.19261091358788068
Dept_1,Post-Exam,13,16.10857142857143,92.53642857142857,0.172217088834755
Dept_1,Post-Exam,14,18.518571428571427,101.10071428571429,0.18137553256238587
Dept_1,Post-Exam,15,17.817857142857143,94.52785714285713,0.18652001286087083
Dept_1,Post-Exam,16,17.704285714285714,87.08785714285715,0.20098440680165094
Dept_1,Post-Exam,17,17.065714285714286,92.09285714285714,0.18331926647740351
Dept_1,Post-Exam,18,7.095,131.65571428571428,0.053484314929086035
Dept_1,Post-Exam,19,8.042857142857143,129.54142857142855,0.06161153000142265
Dept_1,Post-Exam,20,7.2178571428571425,140.9,0.050865800865800864
Dept_1,Post-Exam,21,6.3914285714285715,141.8957142857143,0.04472792346066562
Dept_1,Post-Exam,22,6.404285714285714,126.4057142857143,0.05026686401148187
Dept_1,Post-Exam,23,6.660714285714286,136.4857142857143,0.04844659185369908
Dept_10,Exams,0,31.39428571428571,710.0157142857142,0.04415413764212565
Dept_10,Exams,1,29.674285714285713,755.9007142857143,0.0392049910301502
Dept_10,Exams,2,31.052142857142858,699.5328571428571,0.044326461693445604
Dept_10,Exams,3,31.15642857142857,719.3964285714285,0.04324900476424191
Dept_10,Exams,4,28.950714285714287,694.625,0.04161827749967912
Dept_10,Exams,5,30.309285714285714,483.13214285714287,0.06260539846706552
Dept_10,Exams,6,30.607142857142858,437.43142857142857,0.06981055841929998
Dept_10,Exams,7,53.88357142857143,970.0421428571428,0.05549045612997523
Dept_10,Exams,8,52.38142857142857,964.9864285714285,0.05422584316106186
Dept_10,Exams,9,132.51500000000001,932.4971428571428,0.14195544251417103
Dept_10,Exams,10,146.23499999999999,1011.6728571428572,0.14440497636382357
Dept_10,Exams,11,142.89214285714286,1188.5485714285714,0.12012299984147648
Dept_10,Exams,12,134.21714285714285,1230.42,0.10899379810068283
Dept_10,Exams,13,145.2892857142857,1199.2485714285715,0.12104933025777993
Dept_10,Exams,14,130.46428571428572,1294.0464285714286,0.1007410103884858
Dept_10,Exams,15,152.72785714285715,1191.7892857142856,0.12804261320254748
Dept_10,Exams,16,143.23714285714286,1138.3607142857143,0.12571711580115416
Dept_10,Exams,17,138.66214285714287,1175.5657142857142,0.11785329214809205
Dept_10,Exams,18,59.05357142857143,1659.982142857143,0.03555340536472612
Dept_10,Exams,19,58.99714285714286,1635.0485714285714,0.036060752649676835
Dept_10,Exams,20,56.88071428571429,1793.8314285714284,0.03169139640650694
Dept_10,Exams,21,56.195,1796.2685714285712,0.03126689071034777
Dept_10,Exams,22,57.92714285714286,1608.5671428571427,0.03598926774456665
Dept_10,Exams,23,52.75571428571429,1744.7407142857141,0.030219673433749168
Dept_10,Holiday,0,7.7542857142857144,91.61285714285714,0.08372796125190887
Dept_10,Holiday,1,7.387142857142857,92.03285714285714,0.07940359012944735
Dept_10,Holiday,2,7.607142857142857,93.42428571428572,0.08056341437584157
Dept_10,Holiday,3,7.5042857142857144,93.8157142857143,0.07914601256572901
Dept_10,Holiday,4,6.614285714285714,88.94285714285715,0.0735387547649301
Dept_10,Holiday,5,7.305714285714286,88.48714285714287,0.08163982056480579
Dept_10,Holiday,6,7.578571428571428,88.30428571428571,0.08486234863148465
Dept_10,Holiday,7,13.324285714285713,185.9157142857143,0.07128499476463798
Dept_10,Holiday,8,13.098571428571429,184.88000000000002,0.07046789019029173
Dept_10,Holiday,9,33.68,172.97,0.19359659711444502
Dept_10,Holiday,10,35.03142857142857,190.34285714285716,0.18308197700462892
Dept_10,Holiday,11,34.785714285714285,227.8114285714286,0.15202787073572746
Dept_10,Holiday,12,33.612857142857145,237.81571428571428,0.14074809626071508
Dept_10,Holiday,13,33.855714285714285,241.7757142857143,0.13945264000282448
Dept_10,Holiday,14,31.747142857142855,244.83428571428573,0.12914041979498384
Dept_10,Holiday,15,35.92142857142857,225.74,0.1584256354036719
Dept_10,Holiday,16,33.81428571428571,224.28285714285715,0.15009702088802646
Dept_10,Holiday,17,33.4,229.55285714285716,0.1448691654222459
Dept_10,Holiday,18,14.807142857142859,332.13142857142856,0.044448351572952766
Dept_10,Holiday,19,14.154285714285715,325.09142857142854,0.04340588090982372
Dept_10,Holiday,20,13.675714285714287,339.38,0.04017778449296165
Dept_10,Holiday,21,13.202857142857143,349.63142857142856,0.03765451715680283
Dept_10,Holiday,22,13.857142857142858,324.6614285714286,0.04255076481709751
Dept_10,Holiday,23,12.712857142857143,336.15857142857146,0.03770586964166924
Dept_10,Normal,0,25.16233082706767,365.70917293233083,0.0686165841608519
Dept_10,Normal,1,24.387218045112782,383.1439097744361,0.0634845885216106
Dept_10,Normal,2,24.721654135338348,361.57383458646615,0.06818377879786788
Dept_10,Normal,3,24.8703007518797,376.0291729323308,0.06596386311025174
Dept_10,Normal,4,22.483609022556394,352.4809022556391,0.06360629069090737
Dept_10,Normal,5,24.876315789473686,365.9742105263158,0.06778764031890955
Dept_10,Normal,6,24.682932330827068,345.57736842105265,0.0712191117477702
Dept_10,Normal,7,44.04556390977444,747.2209022556391,0.05886705888193126
Dept_10,Normal,8,42.427368421052634,735.8015789473684,0.05758316707418908
Dept_10,Normal,9,109.00842105263159,705.5769924812031,0.15427677692963024
Dept_10,Normal,10,116.17398496240601,772.6740601503759,0.1501588213256442
Dept_10,Normal,11,113.74586466165414,934.2966917293234,0.12161474072076843
Dept_10,Normal,12,107.79105263157894,951.6678195488722,0.11314652433901093
Dept_10,Normal,13,114.78436090225564,932.5326315789473,0.12295698834663447
Dept_10,Normal,14,103.67872180451128,995.7465413533835,0.10401713725912327
Dept_10,Normal,15,120.5496992481203,908.9424812030076,0.13248057073755384
Dept_10,Normal,16,115.13609022556392,893.4855639097744,0.1287176617164249
Dept_10,Normal,17,109.44195488721805,903.4957142857143,0.12099775947931939
Dept_10,Normal,18,47.810300751879694,1320.9319548872181,0.03616699072529696
Dept_10,Normal,19,47.29022556390978,1294.4577443609023,0.036504645380957455
Dept_10,Normal,20,45.3409022556391,1372.263082706767,0.03301690901518304
Dept_10,Normal,21,44.81714285714286,1391.6021804511279,0.032182301224477856
Dept_10,Normal,22,45.3803007518797,1268.1863157894736,0.035755428645361444
Dept_10,Normal,23,42.14639097744361,1367.3745112781955,0.03080033326408189
Dept_10,Post-Exam,0,3.8021428571428575,36.85142857142857,0.10044912439613528
Dept_10,Post-Exam,1,3.585,38.412142857142854,0.09096181379922795
Dept_10,Post-Exam,2,3.6407142857142856,36.63357142857143,0.09674113158843738
Dept_10,Post-Exam,3,3.5928571428571425,37.06428571428571,0.09438919121786452
Dept_10,Post-Exam,4,3.4457142857142857,35.22071428571429,0.09513104182689464
Dept_10,Post-Exam,5,3.735,35.712857142857146,0.10173547608856374
Dept_10,Post-Exam,6,3.7,33.909285714285716,0.10598899187690546
Dept_10,Post-Exam,7,6.632857142857143,75.55071428571429,0.08664657416651891
Dept_10,Post-Exam,8,6.407857142857142,73.43928571428572,0.08608165811063664
Dept_10,Post-Exam,9,16.535714285714285,68.96857142857142,0.23633059741108253
Dept_10,Post-Exam,10,17.514285714285716,76.235,0.22676617743621047
Dept_10,Post-Exam,11,16.821428571428573,93.77357142857143,0.17749071094262264
Dept_10,Post-Exam,12,16.02857142857143,96.035,0.16518340215975091
Dept_10,Post-Exam,13,17.430714285714284,92.53642857142857,0.18635214698627728
Dept_10,Post-Exam,14,15.327142857142858,101.10071428571429,0.15011788080396807
Dept_10,Post-Exam,15,18.279285714285713,94.52785714285713,0.19135031666155722
Dept_10,Post-Exam,16,17.013571428571428,87.08785714285715,0.19314320929591397
Dept_10,Post-Exam,17,16.68285714285714,92.09285714285714,0.1792066293255582
Dept_10,Post-Exam,18,7.201428571428571,131.65571428571428,0.054286606575560795
Dept_10,Post-Exam,19,7.037857142857143,129.54142857142855,0.05391282460959302
Dept_10,Post-Exam,20,6.765000000000001,140.9,0.047674418604651166
Dept_10,Post-Exam,21,6.631428571428572,141.8957142857143,0.04640746998310456
Dept_10,Post-Exam,22,6.842142857142858,126.4057142857143,0.053703579117330466
Dept_10,Post-Exam,23,6.362142857142857,136.4857142857143,0.04627493765586034
Dept_11,Exams,0,16.629285714285714,710.0157142857142,0.023388070587147966
Dept_11,Exams,1,18.51928571428571,755.9007142857143,0.02446725886863817
Dept_11,Exams,2,17.62,699.5328571428571,0.025152282038366714
Dept_11,Exams,3,17.645,719.3964285714285,0.024493458462850316
Dept_11,Exams,4,17.484285714285715,694.625,0.02513464253625979
Dept_11,Exams,5,17.61714285714286,483.13214285714287,0.03638912044379855
Dept_11,Exams,6,17.97714285714286,437.43142857142857,0.04100331701976527
Dept_11,Exams,7,31.317857142857143,970.0421428571428,0.03225180016462431
Dept_11,Exams,8,32.42142857142857,964.9864285714285,0.03356302698721736
Dept_11,Exams,9,74.09928571428573,932.4971428571428,0.07937816015964547
Dept_11,Exams,10,80.71000000000001,1011.6728571428572,0.07969997362002396
Dept_11,Exams,11,78.9057142857143,1188.5485714285714,0.06633248627330417
Dept_11,Exams,12,75.93714285714285,1230.42,0.06166632250340488
Dept_11,Exams,13,82.18285714285715,1199.2485714285715,0.0684715308971713
Dept_11,Exams,14,72.86285714285715,1294.0464285714286,0.05626273740875259
Dept_11,Exams,15,71.20571428571428,1191.7892857142856,0.05969680909991886
Dept_11,Exams,16,80.13285714285713,1138.3607142857143,0.07033142018863961
Dept_11,Exams,17,80.4342857142857,1175.5657142857142,0.06836361517054478
Dept_11,Exams,18,29.522142857142857,1659.982142857143,0.01777390743428479
Dept_11,Exams,19,33.19642857142857,1635.0485714285714,0.02029061309741066
Dept_11,Exams,20,30.065,1793.8314285714284,0.016750876723798973
Dept_11,Exams,21,33.14357142857143,1796.2685714285712,0.018441078843451333
Dept_11,Exams,22,34.06428571428571,1608.5671428571427,0.02116363139335598
Dept_11,Exams,23,31.879285714285714,1744.7407142857141,0.018261180170349306
Dept_11,Holiday,0,3.957142857142857,91.61285714285714,0.04272779157475821
Dept_11,Holiday,1,4.451428571428571,92.03285714285714,0.04784791855412066
Dept_11,Holiday,2,4.1,93.42428571428572,0.04342103272463198
Dept_11,Holiday,3,4.408571428571428,93.8157142857143,0.04649621069442979
Dept_11,Holiday,4,4.292857142857143,88.94285714285715,0.047728716645489194
Dept_11,Holiday,5,4.208571428571429,88.48714285714287,0.047029900544371894
Dept_11,Holiday,6,4.328571428571428,88.30428571428571,0.048469918257002545
Dept_11,Holiday,7,7.674285714285714,185.9157142857143,0.04105746669621907
Dept_11,Holiday,8,7.8342857142857145,184.88000000000002,0.042147007285806504
Dept_11,Holiday,9,18.27,172.97,0.10501810657009829
Dept_11,Holiday,10,19.224285714285713,190.34285714285716,0.10047035986262505
Dept_11,Holiday,11,19.262857142857143,227.8114285714286,0.08418660406573097
Dept_11,Holiday,12,18.062857142857144,237.81571428571428,0.07563512810236225
Dept_11,Holiday,13,20.63714285714286,241.7757142857143,0.0850049722554033
Dept_11,Holiday,14,17.08142857142857,244.83428571428573,0.06948350805420608
Dept_11,Holiday,15,16.854285714285716,225.74,0.07433309391499389
Dept_11,Holiday,16,19.139999999999997,224.28285714285715,0.08495985998554197
Dept_11,Holiday,17,19.181428571428572,229.55285714285716,0.08319753139967903
Dept_11,Holiday,18,7.045714285714285,332.13142857142856,0.021149953686232802
Dept_11,Holiday,19,8.15,325.09142857142854,0.024992990572319775
Dept_11,Holiday,20,7.43,339.38,0.021828544567835947
Dept_11,Holiday,21,8.02,349.63142857142856,0.022873020917365407
Dept_11,Holiday,22,8.040000000000001,324.6614285714286,0.024688216947487095
Dept_11,Holiday,23,7.974285714285714,336.15857142857146,0.023651439975255387
Dept_11,Normal,0,13.422105263157896,365.70917293233083,0.03660149855491804
Dept_11,Normal,1,14.957894736842105,383.1439097744361,0.03893825817940253
Dept_11,Normal,2,13.923308270676692,361.57383458646615,0.03840130462408279
Dept_11,Normal,3,14.208796992481203,376.0291729323308,0.037686200465531075
Dept_11,Normal,4,14.309022556390977,352.4809022556391,0.040480327126817796
Dept_11,Normal,5,14.02624060150376,365.9742105263158,0.0382213250936279
Dept_11,Normal,6,14.308721804511277,345.57736842105265,0.04128579390425685
Dept_11,Normal,7,25.124511278195488,747.2209022556391,0.03357900214021471
Dept_11,Normal,8,26.043984962406014,735.8015789473684,0.03534735226764003
Dept_11,Normal,9,60.041428571428575,705.5769924812031,0.08497506883232664
Dept_11,Normal,10,64.1412030075188,772.6740601503759,0.08290468339477729
Dept_11,Normal,11,63.401729323308274,934.2966917293234,0.06778782592086496
Dept_11,Normal,12,59.93315789473684,951.6678195488722,0.06291086637430209
Dept_11,Normal,13,65.79383458646616,932.5326315789473,0.07047834468858852
Dept_11,Normal,14,58.77624060150376,995.7465413533835,0.05896809084654291
Dept_11,Normal,15,56.97308270676692,908.9424812030076,0.06261174072392413
Dept_11,Normal,16,63.45458646616541,893.4855639097744,0.07093975467732198
Dept_11,Normal,17,63.27187969924812,903.4957142857143,0.06995265837076332
Dept_11,Normal,18,23.462481203007517,1320.9319548872181,0.0177486300382301
Dept_11,Normal,19,26.35421052631579,1294.4577443609023,0.020343550873067887
Dept_11,Normal,20,23.731353383458647,1372.263082706767,0.017280995668130114
Dept_11,Normal,21,26.0293984962406,1391.6021804511279,0.01869119470128108
Dept_11,Normal,22,27.48661654135338,1268.1863157894736,0.02165688063241987
Dept_11,Normal,23,26.25578947368421,1367.3745112781955,0.019187575665348178
Dept_11,Post-Exam,0,2.057857142857143,36.85142857142857,0.054366696859903384
Dept_11,Post-Exam,1,2.2292857142857145,38.412142857142854,0.056563423165449385
Dept_11,Post-Exam,2,2.0785714285714283,36.63357142857143,0.055231840871562236
Dept_11,Post-Exam,3,2.1228571428571428,37.06428571428571,0.05577031337962095
Dept_11,Post-Exam,4,2.1542857142857144,35.22071428571429,0.05947662150703031
Dept_11,Post-Exam,5,2.075,35.712857142857146,0.056519708938090975
Dept_11,Post-Exam,6,2.112857142857143,33.909285714285716,0.060524215824688476
Dept_11,Post-Exam,7,3.781428571428571,75.55071428571429,0.0493976915396889
Dept_11,Post-Exam,8,3.96,73.43928571428572,0.05319771625965552
Dept_11,Post-Exam,9,8.875,68.96857142857142,0.1268426640532484
Dept_11,Post-Exam,10,9.589285714285714,76.235,0.12415725661016008
Dept_11,Post-Exam,11,9.425714285714287,93.77357142857143,0.09945509221226534
Dept_11,Post-Exam,12,8.999285714285715,96.035,0.0927426775316712
Dept_11,Post-Exam,13,9.98,92.53642857142857,0.10669639788928684
Dept_11,Post-Exam,14,8.870714285714286,101.10071428571429,0.08688200026584394
Dept_11,Post-Exam,15,8.498571428571429,94.52785714285713,0.08896432603802931
Dept_11,Post-Exam,16,9.308571428571428,87.08785714285715,0.10567371860885641
Dept_11,Post-Exam,17,9.593571428571428,92.09285714285714,0.10305378654185529
Dept_11,Post-Exam,18,3.552142857142857,131.65571428571428,0.026777156764557018
Dept_11,Post-Exam,19,4.065714285714286,129.54142857142855,0.0311450114358879
Dept_11,Post-Exam,20,3.6607142857142856,140.9,0.025797845565287424
Dept_11,Post-Exam,21,3.982142857142857,141.8957142857143,0.027867475781538985
Dept_11,Post-Exam,22,4.149285714285714,126.4057142857143,0.03256750089702188
Dept_11,Post-Exam,23,3.9464285714285716,136.4857142857143,0.028704280964256024
Dept_12,Exams,0,22.349285714285713,710.0157142857142,0.031432899815354694
Dept_12,Exams,1,24.231428571428573,755.9007142857143,0.03201401202837511
Dept_12,Exams,2,23.014999999999997,699.5328571428571,0.032853562492225305
Dept_12,Exams,3,24.305,719.3964285714285,0.033738368259539644
Dept_12,Exams,4,21.15285714285714,694.625,0.030408419971762288
Dept_12,Exams,5,23.195714285714285,483.13214285714287,0.047911948479237514
Dept_12,Exams,6,24.34357142857143,437.43142857142857,0.055524239007891774
Dept_12,Exams,7,43.159285714285716,970.0421428571428,0.044446356969941724
Dept_12,Exams,8,38.24142857142857,964.9864285714285,0.03958795635253675
Dept_12,Exams,9,100.285,932.4971428571428,0.1074293593369327
Dept_12,Exams,10,98.47428571428573,1011.6728571428572,0.09724195234393847
Dept_12,Exams,11,110.52,1188.5485714285714,0.09290919484462293
Dept_12,Exams,12,99.83928571428571,1230.42,0.08107655041682424
Dept_12,Exams,13,102.48642857142856,1199.2485714285715,0.08538766969699133
Dept_12,Exams,14,103.13357142857144,1294.0464285714286,0.07963696833814564
Dept_12,Exams,15,107.205,1191.7892857142856,0.0898775678855983
Dept_12,Exams,16,106.19928571428571,1138.3607142857143,0.0932095379301049
Dept_12,Exams,17,95.875,1175.5657142857142,0.08148716118096737
Dept_12,Exams,18,40.96214285714286,1659.982142857143,0.02466139869913455
Dept_12,Exams,19,44.74285714285714,1635.0485714285714,0.02734812274172789
Dept_12,Exams,20,39.58428571428571,1793.8314285714284,0.022054598044225403
Dept_12,Exams,21,38.99285714285714,1796.2685714285712,0.021695620656106727
Dept_12,Exams,22,41.15428571428571,1608.5671428571427,0.025568542385397318
Dept_12,Exams,23,39.88,1744.7407142857141,0.02284417134437818
Dept_12,Holiday,0,5.487142857142857,91.61285714285714,0.05924817597063042
Dept_12,Holiday,1,5.807142857142857,92.03285714285714,0.062420343043164475
Dept_12,Holiday,2,5.438571428571429,93.42428571428572,0.057597167798841095
Dept_12,Holiday,3,5.765714285714286,93.8157142857143,0.060809690979494055
Dept_12,Holiday,4,5.098571428571428,88.94285714285715,0.05668678526048283
Dept_12,Holiday,5,5.645714285714286,88.48714285714287,0.06308966970514518
Dept_12,Holiday,6,5.825714285714286,88.30428571428571,0.06523443123830243
Dept_12,Holiday,7,10.165714285714285,185.9157142857143,0.05438662193043464
Dept_12,Holiday,8,9.31,184.88000000000002,0.05008607703894986
Dept_12,Holiday,9,23.93857142857143,172.97,0.1376017211506089
Dept_12,Holiday,10,23.28142857142857,190.34285714285716,0.12167388382857995
Dept_12,Holiday,11,24.89428571428571,227.8114285714286,0.10879826182508363
Dept_12,Holiday,12,23.889999999999997,237.81571428571428,0.10003529320276841
Dept_12,Holiday,13,24.552857142857142,241.7757142857143,0.1011339096049852
Dept_12,Holiday,14,25.139999999999997,244.83428571428573,0.10226401059947465
Dept_12,Holiday,15,26.172857142857143,225.74,0.11543114202547915
Dept_12,Holiday,16,25.722857142857144,224.28285714285715,0.11418026861469391
Dept_12,Holiday,17,22.75142857142857,229.55285714285716,0.09868204997924242
Dept_12,Holiday,18,9.478571428571428,332.13142857142856,0.028452948643178152
Dept_12,Holiday,19,11.26142857142857,325.09142857142854,0.034534574002032734
Dept_12,Holiday,20,9.245714285714286,339.38,0.02716291875466915
Dept_12,Holiday,21,9.828571428571427,349.63142857142856,0.028031062328370854
Dept_12,Holiday,22,9.817142857142857,324.6614285714286,0.030145242868360213
Dept_12,Holiday,23,9.54857142857143,336.15857142857146,0.028320713865031714
Dept_12,Normal,0,17.954887218045112,365.70917293233083,0.04896219823047171
Dept_12,Normal,1,19.69691729323308,383.1439097744361,0.05127483943399971
Dept_12,Normal,2,18.418345864661653,361.57383458646615,0.050798883172771446
Dept_12,Normal,3,19.42421052631579,376.0291729323308,0.05151911820309471
Dept_12,Normal,4,17.093233082706767,352.4809022556391,0.048356878613897106
Dept_12,Normal,5,18.491353383458645,365.9742105263158,0.05038869994961846
Dept_12,Normal,6,19.08706766917293,345.57736842105265,0.05507303536907316
Dept_12,Normal,7,34.745488721804506,747.2209022556391,0.04643747403615473
Dept_12,Normal,8,30.588195488721805,735.8015789473684,0.041514834336296665
Dept_12,Normal,9,78.97932330827068,705.5769924812031,0.11177737762296548
Dept_12,Normal,10,78.75894736842106,772.6740601503759,0.10179861446190015
Dept_12,Normal,11,86.20714285714286,934.2966917293234,0.09217090536025478
Dept_12,Normal,12,80.2866165413534,951.6678195488722,0.0842755626818301
Dept_12,Normal,13,83.33315789473684,932.5326315789473,0.08926646490523829
Dept_12,Normal,14,83.25593984962407,995.7465413533835,0.08352769374707744
Dept_12,Normal,15,86.59646616541353,908.9424812030076,0.0951669670932683
Dept_12,Normal,16,84.58451127819549,893.4855639097744,0.09456218712851963
Dept_12,Normal,17,76.18496240601505,903.4957142857143,0.08422921325412666
Dept_12,Normal,18,33.09451127819548,1320.9319548872181,0.02503495823354915
Dept_12,Normal,19,35.62300751879699,1294.4577443609023,0.02749839404169153
Dept_12,Normal,20,31.800676691729322,1372.263082706767,0.023157017101958843
Dept_12,Normal,21,31.430300751879702,1391.6021804511279,0.022569475470516628
Dept_12,Normal,22,32.88533834586466,1268.1863157894736,0.025910568004673885
Dept_12,Normal,23,32.07187969924812,1367.3745112781955,0.023437940004662795
Dept_12,Post-Exam,0,2.6721428571428567,36.85142857142857,0.07059556159420288
Dept_12,Post-Exam,1,2.9364285714285714,38.412142857142854,0.07450568171520743
Dept_12,Post-Exam,2,2.7528571428571427,36.63357142857143,0.07314897413024085
Dept_12,Post-Exam,3,2.9457142857142857,37.06428571428571,0.07738787765059112
Dept_12,Post-Exam,4,2.56,35.22071428571429,0.07067778895265141
Dept_12,Post-Exam,5,2.8185714285714285,35.712857142857146,0.07677341530798863
Dept_12,Post-Exam,6,2.9114285714285715,33.909285714285716,0.08339983221819819
Dept_12,Post-Exam,7,5.202857142857143,75.55071428571429,0.06796614755857461
Dept_12,Post-Exam,8,4.652142857142857,73.43928571428572,0.06249580194789617
Dept_12,Post-Exam,9,11.83,68.96857142857142,0.1690759116337948
